1670.048	1674.248	1
1674.248	1676.7640000000001	4
1677.62	1679.2009999999998	4
1680.937	1681.31	4
1682.556	1683.469	4
1690.32	1693.985	1
1696.813	1701.9730000000002	4
1701.973	1711.462	1
1712.578	1712.708	4
1712.86	1715.8329999999999	4
1715.943	1717.873	1
1718.052	1719.039	1
1721.01	1721.491	4
1721.744	1724.374	4
1726.004	1727.504	1
1727.845	1728.916	1
1730.228	1730.584	4
1730.872	1732.833	1
1733.01	1734.431	1
1735.405	1739.492	1
1740.187	1743.491	1
1744.052	1744.3329999999999	4
1745.459	1750.894	1
1758.993	1762.722	4
1763.011	1764.693	4
1767.076	1773.2740000000001	4
1777.648	1779.011	4
1779.349	1784.837	4
1784.995	1788.2489999999998	4
1788.477	1792.65	4
1792.839	1803.519	4
1803.519	1804.575	1
1807.01	1811.984	1
1812.836	1815.5140000000001	1
1815.764	1816.769	1
1817.043	1817.898	1
1825.148	1825.484	4
1826.184	1828.145	4
1829.977	1831.7900000000002	4
1832.152	1835.152	4
1835.152	1836.592	1
1836.592	1842.6930000000002	4
1842.902	1846.382	4
1846.382	1847.4830000000002	1
1847.897	1851.8519999999999	4
1852.186	1854.7065	4
1854.7065	1857.225	1
1857.831	1859.7379999999998	1
1860.322	1860.8839999999998	4
1861.993	1863.489	4
1865.987	1871.9930000000002	1
1872.399	1878.4119999999998	1
1883.778	1885.98	1
1886.51	1890.592	1
1891.634	1891.983	1
1892.315	1893.777	1
1895.361	1899.835	1
1900.171	1906.3500000000001	1
1906.711	1907.5430000000001	1
1910.804	1918.124	1
1918.124	1923.164	4
1923.164	1924.604	19
1924.604	1930.352	4
1930.566	1939.566	4
1939.566	1941.978	19
1942.432	1946.492	1
1948.512	1958.0819999999999	1
1958.388	1963.1329999999998	1
1963.55	1967.282	1
1967.638	1968.703	1
1969.027	1972.5520000000001	1
1973.73	1978.432	1
1978.675	1979.058	1
1979.277	1984.546	1
1985.188	1995.4920000000002	1
1997.011	1997.862	4
2007.683	2008.058	4
2008.376	2008.8	4
2009.011	2009.335	4
2013.549	2013.992	4
2019.011	2019.296	4
2019.747	2021.2640000000001	4
2021.387	2021.6299999999999	4
2039.938	2041.0970000000002	4
2041.838	2041.9579999999999	4
2043.492	2046.203	1
2059.297	2060.617	4
2060.617	2062.01	1
2077.01	2078.855	1
2081.012	2081.369	1
2081.546	2083.018	1
2092.908	2093.21	4
2096.774	2097.011	4
2097.242	2097.355	4
2101.012	2101.116	4
2112.492	2112.775	4
2114.016	2114.866	4
2125.011	2125.253	4
2125.496	2125.6240000000003	4
2129.993	2130.524	4
2135.87	2136.078	4
2140.25	2140.761	4
2143.992	2147.396	1
2148.881	2151.323	4
2152.548	2158.4089999999997	4
2158.512	2161.991	4
2165.024	2168.287	4
2168.572	2168.827	4
2169.536	2170.511	4
2171.288	2172.052	4
2173.198	2176.991	4
2177.376	2181.1020000000003	4
2181.367	2181.492	4
2181.686	2183.552	4
2184.357	2187.964	4
2188.21	2190.444	4
2191.511	2201.992	4
2202.167	2202.491	4
2202.631	2202.9919999999997	4
2204.513	2204.68	4
2205.006	2208.182	4
2208.511	2216.131	4
2217.021	2217.4930000000004	4
2217.61	2218.511	4
2220.281	2222.436	4
2223.011	2230.455	4
2231.511	2241.2309999999998	4
2241.231	2241.951	1
2241.951	2245.071	4
2245.071	2251.488	1
2251.657	2260.3120000000004	1
2261.491	2263.051	1
2263.051	2264.491	4
2264.491	2270.761	1
2271.002	2273.522	1
2273.522	2274.7219999999998	4
2274.722	2277.1510000000003	1
2279.492	2279.733	4
2280.199	2286.981	4
2288.102	2289.058	4
2296.787	2299.067	4
2299.067	2300.12	19
2300.353	2302.873	19
2302.873	2305.7780000000002	4
2305.95	2309.491	4
2310.846	2311.926	4
2311.926	2313.223	1
2313.782	2315.135	4
2315.506	2317.0049999999997	4
2318.365	2322.805	1
2322.805	2331.696	4
2332.084	2335.993	1
2336.523	2345.777	1
2346.614	2352.805	1
2353.474	2355.607	1
2357.237	2359.697	1
2360.872	2361.778	1
2362.409	2364.137	1
2365.186	2366.7740000000003	1
2368.119	2369.1490000000003	1
2369.439	2373.1589999999997	1
2373.159	2376.511	19
2376.764	2379.702	19
2380.165	2383.248	19
2383.543	2390.492	19
2391.01	2391.134	19
2391.947	2393.857	19
2394.993	2398.503	19
2399.05	2400.53	19
2400.772	2405.165	19
2405.408	2406.333	19
2406.491	2407.811	19
2408.177	2413.846	19
2414.07	2416.5710000000004	19
2416.797	2419.895	19
2420.106	2422.123	19
2423.512	2425.1800000000003	19
2426.218	2428.993	19
2430.857	2433.617	1
2433.617	2434.2540000000004	4
2435.187	2435.511	4
2437.435	2447.186	1
2448.242	2450.253	1
2450.397	2451.04	1
2455.299	2469.489	1
2470.287	2471.779	1
2472.841	2474.881	1
2474.881	2480.641	4
2480.641	2485.201	1
2485.201	2488.391	4
2488.514	2491.754	4
2491.754	2495.8089999999997	1
2496.493	2497.573	1
2497.573	2503.14	4
2504.593	2504.9379999999996	4
2505.492	2507.53	1
2507.956	2513.0440000000003	1
2513.19	2519.881	1
2520.151	2528.685	1
2528.97	2531.807	1
2532.131	2533.0589999999997	1
2533.371	2534.431	1
2534.964	2537.8579999999997	1
2538.481	2553.0690000000004	1
2553.385	2555.425	4
2555.425	2561.512	1
2561.627	2562.707	1
2562.707	2564.8669999999997	4
2564.867	2572.4100000000003	1
2572.654	2577.3345	1
2577.3345	2578.011	4
2580.797	2582.14	4
2582.248	2586.379	4
2586.951	2588.608	1
